iter	Logloss
197	0.04835942143
198	0.04790201339
199	0.04721376028
200	0.04683757013
201	0.04646938895
202	0.04613836885
203	0.04590089357
204	0.04556832022
205	0.04530121266
206	0.04508658061
207	0.04465728867
208	0.04421145621
209	0.04363235948
210	0.04332321289
211	0.04301233022
212	0.04276020524
213	0.04234940095
214	0.04199374265
215	0.04178273445
216	0.04139242108
217	0.04108943395
218	0.04080266076
219	0.04022377541
220	0.03995339501
221	0.0395857922
222	0.03923233984
223	0.03878359464
224	0.03847948213
225	0.03826465344
226	0.03795389148
227	0.03775195181
228	0.03753078148
229	0.03730093159
230	0.03700349631
231	0.03677394282
232	0.03659630836
233	0.03633973693
234	0.03613412428
235	0.03587936663
236	0.03570038343
237	0.03521408189
238	0.03498811404
239	0.03480500057
240	0.03458414727
241	0.03439885617
242	0.03421931488
243	0.03402129312
244	0.03387208234
245	0.03369729716
246	0.03324714538
247	0.03307725258
248	0.03263755152
249	0.03238089132
250	0.03205982161
251	0.03189934621
252	0.03164325923
253	0.03150558076
254	0.03130677772
255	0.03109115479
256	0.03069824517
257	0.03047192389
258	0.03017007354
259	0.03004036866
260	0.02982995619
261	0.02967549724
262	0.02938314051
263	0.02916263874
264	0.02889317289
265	0.02873301184
266	0.02855016361
267	0.02818947188
268	0.02792852873
269	0.02779844226
270	0.02757798368
271	0.02736123094
272	0.02715620038
273	0.0268188307
274	0.02663638914
275	0.02636108882
276	0.02619310898
277	0.02587190949
278	0.02571601073
279	0.02557276261
280	0.02549576764
281	0.02524821808
282	0.02506715063
283	0.02482010792
284	0.02452118546
285	0.02440696614
286	0.02413871263
287	0.02400281564
288	0.0238499356
289	0.0237164159
290	0.02358931887
291	0.02331061477
292	0.02321088338
293	0.0229372853
294	0.02271413505
295	0.02265002498
296	0.02238607364
297	0.02218251055
298	0.02210220516
299	0.02199655945
300	0.02189583047
301	0.02178591537
302	0.02153622602
303	0.02144440569
304	0.02134398716
305	0.02110132188
306	0.02101418969
307	0.02095101097
308	0.02076193606
309	0.02062392509
310	0.02051926842
311	0.0204123345
312	0.02029665537
313	0.02022197115
314	0.02014258223
315	0.01991853982
316	0.01979394303
317	0.01970846917
318	0.01962897456
319	0.01957702283
320	0.01949564531
321	0.01940094111
322	0.01931338104
323	0.01924419214
324	0.01914809605
325	0.01899094815
326	0.01891094819
327	0.01883043899
328	0.01876884072
329	0.01869490763
330	0.01861290293
331	0.0184125252
332	0.01821476744
333	0.01811786101
334	0.01792433917
335	0.0178262267
336	0.01769958593
337	0.01764596755
338	0.01750869646
339	0.01744999863
340	0.0173960432
341	0.01725429997
342	0.01721647474
343	0.01703616603
344	0.01694044006
345	0.01676335263
346	0.01669659962
347	0.01664265876
348	0.01654938563
349	0.01643695266
350	0.01639193194
351	0.01629256015
352	0.01622124445
353	0.01605557851
354	0.01602444443
355	0.0159859771
356	0.01590168792
357	0.01574112792
358	0.01567369674
359	0.01558093392
360	0.01553319292
361	0.01539908929
362	0.01536517193
363	0.01521241508
364	0.01517568838
365	0.01506705976
366	0.01495996162
367	0.01487568528
368	0.01482127466
369	0.01475975947
370	0.01472939056
371	0.01458515128
372	0.01451817762
373	0.01440075735
374	0.01430250678
375	0.01426874467
376	0.01422613592
377	0.01408900019
378	0.01403853219
379	0.01400738938
380	0.01395296489
381	0.01390646166
382	0.01385018363
383	0.013819844
384	0.01379373397
385	0.01376364993
386	0.01371621683
387	0.01362549573
388	0.01354352241
389	0.01341527638
390	0.01328904091
391	0.0132198892
392	0.01318460927
393	0.01315762847
394	0.01307033329
395	0.01294894392
396	0.01292395562
397	0.01286217626
398	0.01279821198
399	0.01271323322
400	0.01267753466
401	0.01264937217
402	0.0126017668
403	0.01257206885
404	0.0125133501
405	0.01245486961
406	0.0124212258
407	0.01236165732
408	0.01228795827
409	0.0122506218
410	0.01221991209
411	0.01218038703
412	0.01207078451
413	0.0119722831
414	0.01190297355
415	0.01179624922
416	0.01175049717
417	0.01167756756
418	0.01157421557
419	0.01153239947
420	0.01149267675
421	0.01144516579
422	0.01142101359
423	0.01136800297
424	0.01133417077
425	0.01130527619
426	0.01125179193
427	0.01120599938
428	0.01110885066
429	0.01107441759
430	0.01097908924
431	0.01088495919
432	0.01085341175
433	0.01083693045
434	0.01074394385
435	0.01071906391
436	0.0107009266
437	0.01060991825
438	0.01057139327
439	0.01054119349
440	0.01051904125
441	0.01049374991
442	0.01046542183
443	0.01040366073
444	0.0103668228
445	0.01028024172
446	0.01024891216
447	0.01022486196
448	0.01014009295
449	0.01012196329
450	0.01010254229
451	0.01007749328
452	0.01005853338
453	0.01001088204
454	0.009976779854
455	0.009942061152
456	0.009920645866
457	0.009857348841
458	0.009834979481
459	0.009785483142
460	0.009752009734
461	0.009733930234
462	0.00967330075
463	0.00965132082
464	0.009623162039
465	0.009582487941
466	0.009546527173
467	0.009505397808
468	0.009486757988
469	0.009453055042
470	0.009427631049
471	0.009367958553
472	0.009293426193
473	0.009232519855
474	0.009218282909
475	0.009204343599
476	0.009131774966
477	0.009060037051
478	0.009034507398
479	0.009015108149
480	0.008997309473
481	0.00898311536
482	0.008948123083
483	0.008922061948
484	0.008912830435
485	0.008843825407
486	0.008775587331
487	0.008707945316
488	0.008687230728
489	0.008620599789
490	0.008594985029
491	0.008582732458
492	0.008558124156
493	0.008524542506
494	0.008512898385
495	0.008492863569
496	0.008464836584
497	0.008446111882
498	0.008405497589
499	0.008341984196
500	0.008316819356
501	0.008254628349
502	0.008219886739
503	0.008198865351
504	0.008178617315
505	0.008159933911
506	0.008099427783
507	0.008086168001
508	0.008069972277
509	0.008052061697
510	0.008023604453
511	0.008004882011
512	0.007987475302
513	0.007928803006
514	0.007888362747
515	0.007862465063
516	0.007849886293
517	0.007822209692
518	0.007765523713
519	0.007746636934
520	0.007734493253
521	0.007678182739
522	0.007660351141
523	0.007623190736
524	0.00760893518
525	0.007597950095
526	0.007588850162
527	0.007566485386
528	0.007512204926
529	0.007493140172
530	0.007439857325
531	0.007409301599
532	0.007398209717
533	0.007389925742
534	0.007376225125
535	0.007349208639
536	0.007326064641
537	0.00731464456
538	0.007300251925
539	0.007263070837
540	0.007212223756
541	0.007189240645
542	0.007168946962
543	0.007156190568
544	0.007136174931
545	0.007125538519
546	0.007076485811
547	0.007044159117
548	0.007023989699
549	0.006985976454
550	0.006965217126
551	0.006950670084
552	0.006935702382
553	0.006888670932
554	0.006875001609
555	0.006828274084
556	0.006809320681
557	0.006793148848
558	0.006747376939
559	0.006734445209
560	0.006720032689
561	0.006705337413
562	0.006665106227
563	0.006646171248
564	0.00663472975
565	0.006622301961
566	0.006608999361
567	0.006594478434
568	0.006573738281
569	0.006563532213
570	0.006546652981
571	0.006518234197
572	0.006509319535
573	0.006494807537
574	0.006480384651
575	0.006463287651
576	0.006420926247
577	0.006397374794
578	0.006355460896
579	0.006345745929
580	0.00632975191
581	0.006309973098
582	0.006303391627
583	0.006292429793
584	0.006283314397
585	0.006269230234
586	0.006237587665
587	0.006226932311
588	0.006187108273
589	0.006160779009
590	0.006126457209
591	0.006105770972
592	0.006093573308
593	0.006078056408
594	0.006061073834
595	0.006053307244
596	0.00603928034
597	0.006023533032
598	0.00601276807
599	0.006007923874
600	0.005999816241
601	0.005962255707
602	0.005955916483
603	0.005948592534
604	0.00593792354
605	0.005921331801
606	0.005911826629
607	0.005899928461
608	0.005875818679
609	0.005864883679
610	0.00582856364
611	0.005818663286
612	0.005793518507
613	0.005784281177
614	0.005775915278
615	0.005747759804
616	0.005712465754
617	0.005697522849
618	0.005682728025
619	0.005673881295
620	0.005661683479
621	0.005645434171
622	0.005635292972
623	0.005624873163
624	0.005611795105
625	0.005580431215
626	0.005574165955
627	0.005564917389
628	0.005554263226
629	0.005548728004
630	0.005527893768
631	0.005522845962
632	0.005516016944
633	0.005483047475
634	0.005477622133
635	0.005463727481
636	0.005439521931
637	0.005428453091
638	0.005422990832
639	0.005413653401
640	0.005403130132
641	0.005380646462
642	0.005372569172
643	0.005362194607
644	0.005330517676
645	0.005314298429
646	0.005305018413
647	0.005294982983
648	0.00526368169
649	0.005254796286
650	0.005247898817
651	0.005217417276
652	0.00520939772
653	0.005189306493
654	0.005169523456
655	0.005147527508
656	0.00513165808
657	0.005122011693
658	0.005092580831
659	0.005083693168
660	0.005077446721
661	0.005055037237
662	0.00504170235
663	0.005013212724
664	0.00500469615
665	0.004998548663
666	0.004982735695
667	0.00497662608
668	0.004965292421
669	0.004941657805
670	0.004935087184
671	0.004930667547
672	0.00492318423
673	0.00490778052
674	0.004903554846
675	0.004876214493
676	0.004857829632
677	0.00485246829
678	0.004845322659
679	0.004827542384
680	0.004808368538
681	0.004781751616
682	0.004772197737
683	0.004768056345
684	0.004761628575
685	0.004754008663
686	0.00474621074
687	0.004731423454
688	0.004727060712
689	0.004721129508
690	0.004704632653
691	0.004698619641
692	0.004689618423
693	0.004664112421
694	0.004638879045
695	0.004631902275
696	0.004626243133
697	0.004617562872
698	0.004613760968
699	0.004600411637
700	0.004597132982
701	0.00459002851
702	0.004585587871
703	0.00456503347
704	0.004555351405
705	0.004550310973
706	0.004535912283
707	0.004517964938
708	0.004510055544
709	0.004505100902
710	0.004500484193
711	0.004491111871
712	0.004467230107
713	0.004456560477
714	0.004444550637
715	0.004421207906
716	0.004414579187
717	0.004395599916
718	0.004391832821
719	0.004378425759
720	0.004375862241
721	0.00436431409
722	0.004341546156
723	0.004332410779
724	0.004317320216
725	0.004311899128
726	0.004289730737
727	0.004284674733
728	0.0042769485
729	0.004268895584
730	0.004263557848
731	0.004248567893
732	0.00423821941
733	0.004216686787
734	0.004207049673
735	0.004204139129
736	0.004198394313
737	0.004187697848
738	0.004179186165
739	0.004168720935
740	0.004147835682
741	0.00414373811
742	0.004122809191
743	0.004116831799
744	0.004111203542
745	0.004105336808
746	0.0040994341
747	0.004095298492
748	0.004090344335
749	0.004086570159
750	0.00408140543
751	0.004077703817
752	0.004070635627
753	0.004066561344
754	0.004062005711
755	0.004058638226
756	0.004054136427
757	0.0040500367
758	0.004033500854
759	0.004026752656
760	0.004018432226
761	0.004002173529
762	0.003992996053
763	0.003985898707
764	0.003975563887
765	0.003971820468
766	0.003962656185
767	0.003959688769
768	0.003948203781
769	0.003940819697
770	0.003937322259
771	0.003933967672
772	0.003920917861
773	0.003916183663
774	0.003897295625
775	0.003878424762
776	0.003874043315
777	0.003855526451
778	0.003836924656
779	0.003830608272
780	0.003825785645
781	0.00382180144
782	0.003803503687
783	0.00380011229
784	0.003793930972
785	0.003786445336
786	0.003781160502
787	0.003777631424
788	0.003771975605
789	0.003760005403
790	0.003755308475
791	0.00374765902
792	0.003742446431
793	0.003739045773
794	0.003731763348
795	0.00372251445
796	0.003718562947
797	0.003715599267
798	0.003710007985
799	0.003706765069
800	0.003695661879
801	0.003692509502
802	0.003688427738
803	0.003683672419
804	0.003674119091
805	0.003667280778
806	0.003663874892
807	0.003661659213
808	0.003657076947
809	0.003645427928
810	0.003639839263
811	0.00363681209
812	0.00363418402
813	0.003627815477
814	0.003625069293
815	0.003622143601
816	0.003617754025
817	0.003612045162
818	0.003608399325
819	0.003606711854
820	0.003604778908
821	0.003591938045
822	0.003587850957
823	0.003573921529
824	0.003571632051
825	0.003568195573
826	0.003563123702
827	0.003560523679
828	0.003556917575
829	0.003545605569
830	0.003535733969
831	0.003532851673
832	0.003530504981
833	0.003514461016
834	0.00350443985
835	0.00350124503
836	0.00349837992
837	0.003496007114
838	0.003492138808
839	0.003489977222
840	0.003479499232
841	0.003477049812
842	0.003473616443
843	0.00346483986
844	0.003458132867
845	0.003451899082
846	0.003436589359
847	0.003434404638
848	0.003429234148
849	0.003413846539
850	0.003409707421
851	0.003407140911
852	0.003404259322
853	0.003399992042
854	0.003392722326
855	0.003390206798
856	0.00337511249
857	0.003372801643
858	0.003368427911
859	0.00336561482
860	0.003362442016
861	0.003358758685
862	0.003348442218
863	0.003341481975
864	0.003338081036
865	0.003324481649
866	0.003317064382
867	0.003315584891
868	0.003304469145
869	0.003300793706
870	0.003292805013
871	0.003281282518
872	0.003278353138
873	0.003264122259
874	0.003258035932
875	0.003252582083
876	0.003238475857
877	0.00323663379
878	0.003225038038
879	0.00322173223
880	0.003220307938
881	0.003216819748
882	0.003205691821
883	0.003200999547
884	0.003192815464
885	0.003184789476
886	0.003176698688
887	0.003174954404
888	0.003169827545
889	0.003156507522
890	0.003153352681
891	0.003145949609
892	0.003143524796
893	0.003139697636
894	0.003137157701
895	0.003134833745
896	0.003132688355
897	0.003130926131
898	0.003129327489
899	0.003125046346
900	0.003121487265
901	0.003118662382
902	0.003116207048
903	0.003114589489
904	0.003109271625
905	0.003106311442
906	0.003103343189
907	0.003099055919
908	0.003097256367
909	0.003085217195
910	0.003082892354
911	0.003072824036
912	0.003068689147
913	0.003063203553
914	0.003057071166
915	0.003050333075
916	0.003047307409
917	0.003043366882
918	0.003040458283
919	0.003032643408
920	0.00303103751
921	0.003029183854
922	0.003026626532
923	0.003025314711
924	0.003022679845
925	0.003020820039
926	0.003019448731
927	0.003010724309
928	0.003006768092
929	0.003004990049
930	0.00300313102
931	0.002990807055
932	0.00298913326
933	0.002981294083
934	0.00297861608
935	0.002970409264
936	0.0029689142
937	0.002961506086
938	0.00295836994
939	0.002955403232
940	0.002952760155
941	0.002951075275
942	0.002947795382
943	0.002946065092
944	0.002944505124
945	0.002942844027
946	0.002941451728
947	0.002937720067
948	0.002928497745
949	0.002924944119
950	0.002918103674
951	0.002906480511
952	0.002903595163
953	0.002899632868
954	0.00289757592
955	0.0028943586
956	0.002891443391
957	0.00288530647
958	0.002873825263
959	0.002872587477
960	0.0028612192
961	0.002859786992
962	0.002855718563
963	0.002847510828
964	0.002842410838
965	0.002831368054
966	0.002828010935
967	0.002826534094
968	0.002823341971
969	0.002821790567
970	0.002818167759
971	0.002814795809
972	0.00281274429
973	0.002811178302
974	0.002808764491
975	0.002805647275
976	0.002803117482
977	0.002794130682
978	0.002783474997
979	0.002772610109
980	0.002768718151
981	0.002766224321
982	0.002755738452
983	0.002752315107
984	0.002741831771
985	0.002740252884
986	0.002737508278
987	0.002731006992
988	0.002724353794
989	0.002722873066
990	0.002720451221
991	0.002717571975
992	0.002711342502
993	0.00270933789
994	0.002707336128
995	0.002700775365
996	0.002697992795
997	0.002693664179
998	0.00268352298
999	0.002682462536
