1.500000000000000000e+02,1.000000000000000000e+01,9.209621993127147244e-01,8.745519713261649120e-01,2.696629213483145993e-01,8.745519713261649120e-01
1.500000000000000000e+02,1.500000000000000000e+01,9.090909090909090606e-01,8.745519713261649120e-01,5.607476635514019314e-01,8.745519713261649120e-01
1.600000000000000000e+02,5.000000000000000000e+00,9.128919860627178196e-01,8.745519713261649120e-01,0.000000000000000000e+00,8.745519713261649120e-01
1.600000000000000000e+02,1.000000000000000000e+01,9.178082191780820853e-01,8.745519713261649120e-01,2.598870056497175063e-01,8.745519713261649120e-01
1.600000000000000000e+02,1.500000000000000000e+01,9.052631578947367696e-01,8.745519713261649120e-01,5.674418604651163545e-01,8.745519713261649120e-01
1.700000000000000000e+02,5.000000000000000000e+00,9.204152249134949226e-01,8.745519713261649120e-01,1.290322580645161289e-02,8.745519713261649120e-01
1.700000000000000000e+02,1.000000000000000000e+01,9.172413793103448842e-01,8.745519713261649120e-01,2.298850574712643369e-01,8.745519713261649120e-01
1.700000000000000000e+02,1.500000000000000000e+01,9.059233449477350764e-01,8.745519713261649120e-01,5.471698113207547065e-01,8.745519713261649120e-01
1.800000000000000000e+02,5.000000000000000000e+00,9.273356401384081904e-01,8.745519713261649120e-01,2.564102564102564707e-02,8.745519713261649120e-01
1.800000000000000000e+02,1.000000000000000000e+01,9.204152249134949226e-01,8.745519713261649120e-01,2.400000000000000189e-01,8.745519713261649120e-01
1.800000000000000000e+02,1.500000000000000000e+01,9.090909090909090606e-01,8.745519713261649120e-01,5.471698113207547065e-01,8.745519713261649120e-01
1.900000000000000000e+02,5.000000000000000000e+00,9.134948096885812108e-01,8.745519713261649120e-01,0.000000000000000000e+00,8.745519713261649120e-01
1.900000000000000000e+02,1.000000000000000000e+01,9.140893470790377728e-01,8.745519713261649120e-01,2.793296089385474690e-01,8.745519713261649120e-01
1.900000000000000000e+02,1.500000000000000000e+01,9.065743944636678320e-01,8.745519713261649120e-01,5.471698113207547065e-01,8.745519713261649120e-01
2.000000000000000000e+02,5.000000000000000000e+00,9.103448275862068284e-01,8.745519713261649120e-01,1.290322580645161289e-02,8.745519713261649120e-01
2.000000000000000000e+02,1.000000000000000000e+01,9.103448275862068284e-01,8.745519713261649120e-01,2.696629213483145993e-01,8.745519713261649120e-01
2.000000000000000000e+02,1.500000000000000000e+01,9.090909090909090606e-01,8.745519713261649120e-01,5.192307692307692735e-01,8.745519713261649120e-01
2.100000000000000000e+02,5.000000000000000000e+00,9.140893470790377728e-01,8.745519713261649120e-01,1.290322580645161289e-02,8.745519713261649120e-01
2.100000000000000000e+02,1.000000000000000000e+01,9.241379310344828291e-01,8.745519713261649120e-01,2.500000000000000000e-01,8.745519713261649120e-01
2.100000000000000000e+02,1.500000000000000000e+01,9.128919860627178196e-01,8.745519713261649120e-01,5.607476635514019314e-01,8.745519713261649120e-01
2.200000000000000000e+02,5.000000000000000000e+00,9.103448275862068284e-01,8.745519713261649120e-01,1.290322580645161289e-02,8.745519713261649120e-01
2.200000000000000000e+02,1.000000000000000000e+01,9.178082191780820853e-01,8.745519713261649120e-01,2.696629213483145993e-01,8.745519713261649120e-01
2.200000000000000000e+02,1.500000000000000000e+01,9.097222222222223209e-01,8.745519713261649120e-01,5.539906103286384997e-01,8.745519713261649120e-01
2.300000000000000000e+02,5.000000000000000000e+00,9.172413793103448842e-01,8.745519713261649120e-01,0.000000000000000000e+00,8.745519713261649120e-01
2.300000000000000000e+02,1.000000000000000000e+01,9.103448275862068284e-01,8.745519713261649120e-01,2.598870056497175063e-01,8.745519713261649120e-01
2.300000000000000000e+02,1.500000000000000000e+01,9.059233449477350764e-01,8.745519713261649120e-01,5.402843601895734871e-01,8.745519713261649120e-01
2.400000000000000000e+02,5.000000000000000000e+00,9.166666666666667407e-01,8.745519713261649120e-01,0.000000000000000000e+00,8.745519713261649120e-01
2.400000000000000000e+02,1.000000000000000000e+01,9.178082191780820853e-01,8.745519713261649120e-01,2.598870056497175063e-01,8.745519713261649120e-01
2.400000000000000000e+02,1.500000000000000000e+01,9.097222222222223209e-01,8.745519713261649120e-01,5.333333333333333259e-01,8.745519713261649120e-01
2.500000000000000000e+02,5.000000000000000000e+00,9.241379310344828291e-01,8.745519713261649120e-01,0.000000000000000000e+00,8.745519713261649120e-01
2.500000000000000000e+02,1.000000000000000000e+01,9.215017064846415806e-01,8.745519713261649120e-01,2.793296089385474690e-01,8.745519713261649120e-01
2.500000000000000000e+02,1.500000000000000000e+01,9.059233449477350764e-01,8.745519713261649120e-01,5.871559633027523262e-01,8.745519713261649120e-01
